countrycode,year,rgdpe,avh,hc,rgdpe_pct_change_1y,rgdpe_pct_change_2y,rgdpe_pct_change_3y,rgdpe_pct_change_5y,rgdpe_pct_change_10y,rgdpe_acceleration,rgdpe_zscore_3y,rgdpe_zscore_5y,rgdpe_zscore_10y,rgdpe_vs_global,rgdpe_percentile,rgdpe_lag1,rgdpe_lag2,avh_pct_change_1y,avh_pct_change_2y,avh_pct_change_3y,avh_pct_change_5y,avh_pct_change_10y,avh_acceleration,avh_zscore_3y,avh_zscore_5y,avh_zscore_10y,avh_vs_global,avh_percentile,avh_lag1,avh_lag2,hc_pct_change_1y,hc_pct_change_2y,hc_pct_change_3y,hc_pct_change_5y,hc_pct_change_10y,hc_acceleration,hc_zscore_3y,hc_zscore_5y,hc_zscore_10y,hc_vs_global,hc_percentile,hc_lag1,hc_lag2,recession,recession_last_year,recession_next_year
AUS,1985,449240.59375,1745.54,3.31074285507202,3.2200727323275613,6.911541564182211,12.964646181678074,15.842475109785115,36.230719552256275,-0.3562363460698492,0.9881728818295901,1.3133952506833035,1.5671524526828748,-1343963.87890625,40.0,435226.0,420198.40625,-0.4607611683260848,0.6382353110748529,-0.2839172583989802,-2.23091011947103,-1.4086575391984102,-1.5648448365359724,0.10367014739616243,-0.41258989927268985,-1.121456824265875,-111.46444444444455,44.44444444444444,1753.62,1734.47,0.5988875071232025,1.201377467164999,1.807462596947329,3.0305516994229453,7.198234095651634,-1.5696452604352373e-05,1.0009893497052094,1.26868089910755,1.40954083949072,0.6165671706199642,90.0,3.29103326797485,3.27144050598145,0,0,0
AUS,1986,457544.375,1750.05,3.33057069778442,1.8484040323882622,5.127996718946015,8.887698809543032,12.464238074147605,33.22517420413868,-1.371668699939299,0.9048857069864934,1.0715171337784897,1.4497783308725818,-1416550.428125,40.0,449240.59375,435226.0,0.2583727671666036,-0.20357888254011192,0.8982571044757082,-1.1946635350974844,-1.692525474951978,0.7191339354926884,0.07738339831320405,0.4287927082576067,-0.7294931162586755,-100.83222222222207,44.44444444444444,1745.54,1753.62,0.5988940724292124,1.201368281333104,1.8074665180325633,3.0305578179693704,6.9883577025858346,6.565306009953531e-06,1.0009955004648365,1.268682969878273,1.4313987024155252,0.616186082363126,90.0,3.31074285507202,3.29103326797485,0,0,0
AUS,1987,493181.53125,1748.07,3.35051727294922,7.788786879961096,9.781159163112685,13.316192334557208,24.013898022755132,42.5969880426524,5.940382847572834,1.1362910520977456,1.531605020459887,1.841752166856794,-1468273.53515625,40.0,457544.375,449240.59375,-0.1131396245821592,0.1449408206056546,-0.3164881787388385,-0.13938794979748703,-1.896333045244858,-0.3715123917487628,0.08110004021031882,0.23665578279614405,-0.673670363397017,-98.70222222222242,44.44444444444444,1750.05,1745.54,0.5988936123790811,1.2013744231529788,1.8074568116102308,3.0305514134480793,6.778885737810025,-4.6005013132344175e-07,1.000993562075777,1.268683354390756,1.4578024577088655,0.6156911253929152,90.0,3.33057069778442,3.31074285507202,0,0,0
AUS,1988,527622.5,1745.23,3.37058329582214,6.983426297961159,15.316137369189597,17.4476455023161,25.565088337362063,45.28388747243215,-0.8053605819999365,0.9942619386566947,1.468877880174967,1.9233240119455095,-1545997.87109375,40.0,493181.53125,457544.375,-0.16246488984994478,-0.27542070226564963,-0.017759547188833658,0.6203624161847721,-2.0996712777534676,-0.04932526526778558,-1.0538973906509534,-0.9420335511789252,-0.6646328403144368,-99.97888888888906,44.44444444444444,1748.07,1750.05,0.5988932823873361,1.2013736283795984,1.8074626562568863,3.030554572501587,6.569830079281047,-3.299917450405587e-07,1.0009935974013244,1.2686851063030966,1.4824869364401365,0.615078914165494,90.0,3.35051727294922,3.33057069778442,0,0,0
AUS,1989,550755.3125,1755.12,3.39076972007751,4.384349132192056,11.673953220445132,20.371999437213063,26.544671618883054,46.603659200022896,-2.5990771657691036,0.9285781797406999,1.2579241868912991,1.7721178986707886,-1612040.3718750002,40.0,527622.5,493181.53125,0.5666874853171189,0.40330192726836245,0.28970600839974825,0.08553734560510229,-1.8224534317838659,0.7291523751670637,1.1088954812970053,1.562379792099349,0.08321999187782901,-82.00999999999999,44.44444444444444,1745.23,1748.07,0.598900026603455,1.2013800810183106,1.8074686819630204,3.030551318736241,6.361186008017294,6.744216118903523e-06,1.0009955596256233,1.26868669381476,1.4981424047066354,0.6143458843231162,90.0,3.37058329582214,3.35051727294922,0,0,1
AUS,1990,544639.0,1740.63,3.41107678413391,-1.1105317300048712,3.2251278139199924,10.43377853578129,21.235482184205434,40.442183273466156,-5.494880862196927,0.3031168853908301,0.7658482577022546,1.3354188889270697,-1678277.35,40.0,550755.3125,527622.5,-0.8255845754136293,-0.2635755745660995,-0.4256122466491541,-0.2812883119263865,-2.5059231419817585,-1.3922720607307482,-0.8594232609000412,-1.3309703701485902,-0.9008705452675484,-85.59333333333348,44.44444444444444,1755.12,1745.23,0.5988924560744069,1.2013792497566067,1.807467511766725,3.030556387312866,6.152950664833479,-7.570529048095409e-06,1.000991599065508,1.2686836512749138,1.4981408977764408,0.6137350678443898,90.0,3.39076972007751,3.37058329582214,1,0,0
AUS,1991,545160.0625,1727.68,3.42362284660339,0.09567116934336983,-1.0159230193535373,3.3238845007557583,19.149112586074303,34.00014164203677,1.206202899348241,-0.4988102168906082,0.548272970581516,1.0985137402141771,-1734356.271875,40.0,544639.0,550755.3125,-0.7439835002269302,-1.5634258626190722,-1.0055981160076333,-1.2782491928801987,-2.4576419509826586,0.08160107518669912,-0.9807777879905157,-1.533796031351743,-2.0147081533002984,-84.86333333333323,44.44444444444444,1740.63,1755.12,0.36780357826702303,0.9688987822248363,1.5736015438927886,2.7938800062365043,5.909107973159533,-0.23108887780738385,0.9128046753394004,1.1583859658486215,1.4104347757673947,0.603832364082332,90.0,3.41107678413391,3.39076972007751,0,1,0
AUS,1992,567251.1875,1724.85,3.43621516227722,4.052227321769375,4.151775304375915,2.995136792257447,15.018740880719061,42.63922402287188,3.956556152426005,1.154465289198797,1.4182977758117845,1.2474881039092438,-1813160.7000000002,40.0,545160.0625,544639.0,-0.16380348212632345,-0.9065683114734435,-1.7246683987419686,-1.3283220923647199,-1.465858521230956,0.5801800181006067,-0.7373089227841996,-1.1044156808792902,-1.6880994106682616,-82.94888888888909,44.44444444444444,1727.68,1740.63,0.36780674268261926,0.7369631273103305,1.340269199958266,2.5577510081769006,5.665816380955779,3.164415596224046e-06,1.0006127500393376,1.1382606831598625,1.3549621400183762,0.5943250536918607,90.0,3.42362284660339,3.41107678413391,0,0,0
AUS,1993,590189.375,1740.43,3.4488537311554,4.043744289208728,8.25983332188791,8.363406770356141,11.85826514221815,40.45492943846691,-0.008483032560646642,1.0062111101033506,1.577147670962548,1.3771293418357675,-1897090.19375,40.0,567251.1875,545160.0625,0.9032669507493596,0.7379838859048027,-0.011490092667598706,-0.2750353821559304,0.34362081788672505,1.067070432875683,1.1377953231284528,0.22226867141116452,-0.265866755365472,-59.65111111111105,44.44444444444444,1724.85,1727.68,0.36780493308237183,0.7369644871087822,1.1074786471299447,2.3221629155486756,5.423091902468347,-1.8096002474266015e-06,1.000610505518795,1.1900623788949245,1.326070691730886,0.5846326112747229,90.0,3.43621516227722,3.42362284660339,0,0,0
AUS,1994,621214.6875,1745.08,3.46153879165649,5.256840230307436,9.513157696122065,13.950879793216696,12.793226574641526,42.73381817722286,1.2130959410987074,1.0460460870370194,1.461372243733024,1.5764154310961382,-2000028.859375,40.0,590189.375,567251.1875,0.26717535321729713,1.1728556106328059,1.0071309501759496,-0.5720406581886106,-0.4869926209783215,-0.6360915975320625,0.7827082353732712,1.050345567194849,0.2965864205388774,-53.748888888888814,44.44444444444444,1740.43,1724.85,0.36780511700160723,0.736962855448442,1.107480197204458,2.08710934157339,5.180911579984171,1.8391923539695654e-07,1.0006114041965362,1.2672316788407259,1.3206659978459436,0.574752080440518,90.0,3.4488537311554,3.43621516227722,0,0,0
AUS,1995,653724.25,1746.31,3.4742705821991,5.233225027378308,10.765167536267484,15.244227672947797,20.028909057192013,45.517626655928176,-0.02361520292912811,1.0076954085452725,1.352441324925086,1.7131690465233176,-2124001.4828125,40.0,621214.6875,590189.375,0.0704838746647729,0.33784754342316425,1.24416615937617,0.32631863175975884,0.04411242366260115,-0.19669147855252422,0.764186192696461,0.9462169814789361,0.41676247152354673,-55.532222222222344,44.44444444444444,1745.08,1740.43,0.3678072472652172,0.7369651781429676,1.107480705505659,1.852605557257636,4.939306200617688,2.1302636099562733e-06,1.0006122848374348,1.2672326873374493,1.336512658165563,0.5646807551383994,90.0,3.46153879165649,3.4488537311554,0,0,0
AUS,1996,688638.375,1748.8,3.48704934120178,5.340803098554159,10.85352437034901,16.68091703616319,26.318566301800583,50.50745078004728,0.10757807117585116,1.011673390266422,1.326876362572719,1.8295442454485777,-2273600.0203125,40.0,653724.25,621214.6875,0.1425863678270245,0.21317074288857984,0.48091563579115704,1.2224486015928848,-0.0714265306705486,0.07210249316225159,1.0922152268504135,0.8047348156404347,0.6993331180828309,-62.45888888888885,44.44444444444444,1746.31,1745.08,0.3678112772261821,0.736971361025307,1.1074870964036032,1.8526133701121994,4.698253170889122,4.029960964935242e-06,1.0006131475885123,1.2672360179578124,1.3705023409223371,0.5549774765968292,90.0,3.4742705821991,3.46153879165649,0,0,0
AUS,1997,723622.3125,1746.24,3.49987483024597,5.080160904480535,10.69228539403273,16.485061776650276,27.566469395888227,46.72534688513845,-0.26064219407362366,1.0003327589844633,1.28879374559401,1.804605112390479,-2364800.1359375,40.0,688638.375,653724.25,-0.14638609332112695,-0.0040084521075844926,0.06647259724483767,1.240107835463955,-0.10468688324838382,-0.28897246114815145,-0.6011856532840042,0.2820134149037936,0.4519498802374658,-63.12888888888892,44.44444444444444,1748.8,1746.31,0.36780348624976256,0.7369675861764291,1.1074854536335943,1.8526100655048117,4.4577462263097445,-7.790976419563833e-06,1.0006078076345095,1.2672298582277606,1.416442828374641,0.545078837871551,90.0,3.48704934120178,3.4742705821991,0,0,0
AUS,1998,755806.125,1735.3,3.5127477645874,4.447598138428055,9.75370418472541,15.615433418601189,28.0616285238954,43.247515979701404,-0.6325627660524802,0.9858183156565249,1.253361516730647,1.690809655967848,-2450088.4875,40.0,723622.3125,688638.375,-0.6264889133223428,-0.7719579139981669,-0.6304722529218765,-0.2947547445171672,-0.5689794468350939,-0.48010282000121585,-1.1361534660755548,-1.7277434330036934,-0.6078422817712549,-74.0766666666666,44.44444444444444,1746.24,1748.8,0.3678112779972098,0.7369675869502768,1.1074895140707586,1.8526165042840104,4.2178001932625,7.791747447249975e-06,1.0006148428125603,1.2672331230521987,1.462909588777814,0.5349821448326093,90.0,3.49987483024597,3.48704934120178,0,0,0
AUS,1999,793866.3125,1723.86,3.52566766738892,5.0357077352343405,9.70727391715136,15.280579956061846,27.792585795872693,44.141380842331856,0.5881095968062855,1.0266887000774778,1.2872359287526007,1.6246606361547509,-2538574.9046875,40.0,755806.125,723622.3125,-0.659252002535593,-1.2816107751511874,-1.426120768526995,-1.2159900978751748,-1.781074798304394,-0.03276308921325022,-1.00736332682868,-1.550851456403804,-1.4881684616885338,-82.57999999999993,44.44444444444444,1735.3,1746.24,0.367800470382984,0.7369645599907715,1.1074786275846238,1.8526117889247073,3.9783871642078417,-1.0807614225782913e-05,1.0006064431682513,1.2672269672566225,1.4935775150037323,0.5246837615966817,90.0,3.5127477645874,3.49987483024597,0,0,0
AUS,2000,807610.0,1738.5,3.53863549232483,1.7312345017789221,6.854122146734398,11.606564094166183,23.53985644558849,48.283541942460964,-3.3044732334554183,0.8141667123452015,1.0926791221703267,1.411400192165563,-2678453.1125,40.0,793866.3125,755806.125,0.849256900212314,0.18440615455541653,-0.44323804288070034,-0.44722872800361246,-0.12236948690992344,1.508508902747907,0.7726167432674204,-0.004048056362893016,0.08455218309445725,-69.87555555555537,44.44444444444444,1723.86,1735.3,0.36781189151369187,0.7369651757637818,1.1074870947923587,1.8526165018784901,3.7395437354045935,1.1421130707844895e-05,1.0006164793852457,1.2672348271383862,1.493580811741494,0.5141810297966001,90.0,3.52566766738892,3.5127477645874,0,0,0
AUS,2001,837641.25,1716.04,3.52751183509827,3.7185336981959027,5.514144738318261,10.827528686672139,21.637317990011805,53.650516172945075,1.9872991964169806,1.098954472889147,1.208065943826927,1.409075244680638,-2735078.8796875,40.0,807610.0,793866.3125,-1.2919183203911389,-0.453633125659858,-1.1098945427303608,-1.873284537968889,-0.6737358770142698,-2.141175220603453,-0.8852815761722128,-1.3279651437279718,-1.812850769247591,-85.88555555555558,44.44444444444444,1738.5,1723.86,-0.31434877230748226,0.052306907040833295,0.4202997624739524,1.160364822441684,3.034475266396508,-0.6821606638211741,-0.4409058475628262,0.4442173761122852,1.0239114878557434,0.48643944263458394,80.0,3.53863549232483,3.52566766738892,0,0,0
AUS,2002,863668.25,1697.8,3.51642346382141,3.107177446191911,6.941252584787216,8.792656446169577,19.353457609144687,52.25499197390398,-0.6113562520039917,0.9753608721582265,1.2569653942515,1.3879266292929895,-2810732.959375,40.0,837641.25,807610.0,-1.062912286426887,-2.3410986482599982,-1.5117236898588016,-2.7739600513102425,-1.5682523117952263,0.2290060339642519,-0.9637129474869599,-1.4956612755683945,-2.1876873148574245,-91.66555555555556,44.44444444444444,1716.04,1738.5,-0.31433973279785254,-0.6277003820144067,-0.2621972471488321,0.47283501205317435,2.3342048665845105,9.03950962971578e-06,-0.9994700474650118,-0.7649214953154098,0.566631497125123,0.4585349798202496,70.0,3.52751183509827,3.53863549232483,0,0,0
AUS,2003,905383.0625,1694.46,3.50536966323853,4.829957857082268,8.087210664470025,12.10647001646834,19.79038440578924,53.405517085088164,1.7227804108903566,1.067692943591183,1.4250519342012242,1.506186816043715,-2893183.1265625,40.0,863668.25,837641.25,-0.19672517375426413,-1.257546444138824,-2.533218291630712,-2.353483547513391,-2.6413012876128295,0.8661871126726228,-0.7151228864110993,-1.0724793688083065,-1.706625972521882,-90.00444444444452,44.44444444444444,1697.8,1716.04,-0.3143478223429752,-0.627699435036011,-0.9400750418756765,-0.21003789179656618,1.638687415838791,-8.089545122658137e-06,-0.9994791587763185,-1.3874535048390404,0.01874380289569467,0.4304639577865639,70.0,3.51642346382141,3.52751183509827,0,0,0
AUS,2004,937108.3125,1686.14,3.49435067176819,3.504069306575963,8.503272234448822,11.87466143769782,18.043592194876013,50.85095883216702,-1.3258885505063045,0.9517285294916622,1.289970480378701,1.5184428307464584,-3054164.8125,40.0,905383.0625,863668.25,-0.49101188579252497,-0.6867711155613021,-1.7423836274212623,-2.188112723771063,-3.3774955875948254,-0.29428671203826084,-1.1091438249457337,-0.9775583501824298,-1.5789709978794666,-98.58444444444444,44.44444444444444,1694.46,1697.8,-0.3143460612984206,-0.6277057436430811,-0.9400723478836026,-0.888257163611883,0.9478986683837842,1.7610445546267783e-06,-0.9994739142305393,-1.2629203594568335,-0.6958133422192652,0.40222349166870286,70.0,3.50536966323853,3.51642346382141,0,0,0
AUS,2005,965805.6875,1685.79,3.4833664894104,3.062332775967125,6.673708345410989,11.826003503081184,19.588128861703048,47.73900272171332,-0.44173653060883833,0.9828848504346303,1.2223151963604268,1.506930339376105,-3233129.0296874996,40.0,937108.3125,905383.0625,-0.020757469723753363,-0.5116674338727423,-0.7073860289786738,-3.0319240724762775,-3.465593165016523,0.4702544160687716,-0.6126412675030607,-0.8314159891680171,-1.272789255908052,-161.14699999999993,40.0,1686.14,1694.46,-0.3143411577588351,-0.627699100008805,-0.940073763900029,-1.5618732993072149,0.2618076800898761,4.903539585487948e-06,-0.9994722483763531,-1.2629168149722796,-1.4053101410436004,0.3738104104995732,70.0,3.49435067176819,3.50536966323853,0,0,0
AUS,2006,1000344.875,1676.85,3.472416639328,3.5762046079274024,6.748052669738747,10.488578418706606,19.42402251560558,45.264178023770455,0.5138718319602775,1.0293304010236632,1.2457738509604028,1.5374517253085487,-3388015.9421875,40.0,965805.6875,937108.3125,-0.5303151638104464,-0.5509625535246254,-1.0392691476930782,-2.2837462996200597,-4.114249771271727,-0.509557694086693,-1.1540626225644002,-1.3818850737230954,-1.3282868498727702,-166.5110000000002,40.0,1685.79,1686.14,-0.3143467710241876,-0.6276998075036122,-0.9400727191803626,-1.5618713230691528,-0.41962990603215955,-5.613265352533148e-06,-0.9994778414044437,-1.2629187564399236,-1.7015764430474438,0.3458335876464811,70.0,3.4833664894104,3.49435067176819,0,0,0
AUS,2007,1032978.0625,1674.13,3.46150135993958,3.26219370094738,6.955061030327592,10.230380919814962,19.603570294496752,42.75099657046575,-0.3140109069800223,0.9904088548613624,1.2836295825490602,1.5327207482205487,-3562516.878125,40.0,1000344.875,965805.6875,-0.16220890359899265,-0.6916638489966043,-0.7122777468063113,-1.394157144539987,-4.129443833608204,0.36810626021145376,-0.7857613788264333,-1.14940235803104,-1.2072892116525402,-155.413,40.0,1676.85,1685.79,-0.3143424456845123,-0.627701091380739,-0.9400691262616667,-1.5618740020049815,-1.0964240770774403,4.325339675315121e-06,-0.9994725542434618,-1.2629179776599062,-1.6695402782918156,0.3176949977874801,70.0,3.472416639328,3.4833664894104,0,0,0
AUS,2008,1048610.75,1677.89,3.45062017440796,1.5133610351962368,4.824923504506384,8.573677249130917,15.819567808625745,38.74070549507653,-1.7488326657511433,0.8648889852668105,1.1183245590318078,1.3992914733608364,-3630189.9156250004,40.0,1032978.0625,1000344.875,0.22459426687293504,0.06202105137609326,-0.46862301947454554,-0.9778926619690043,-3.308361666570614,0.3868031704719277,0.8240856434618207,-0.4145691735733322,-0.8757790361125223,-142.93900000000008,40.0,1674.13,1676.85,-0.31434872906738187,-0.6277030432689679,-0.9400766500450186,-1.5618748973820984,-1.7686322600717008,-6.283382869565202e-06,-0.9994781950846349,-1.2629227457711956,-1.5618143631122825,0.2893912076950067,60.0,3.46150135993958,3.472416639328,0,0,0
AUS,2009,1070599.0,1672.41,3.43977355957031,2.0968934373407855,3.641988040767319,7.0229904461698744,14.244958210206882,34.85885257286314,0.5835324021445487,1.0513233838941152,1.137971368178325,1.342155935630981,-3649238.58125,40.0,1048610.75,1032978.0625,-0.3266006710809455,-0.10273993059081166,-0.2647821808748452,-0.8142858837344447,-2.9845811144756484,-0.5511949379538805,-0.856356767859611,-0.9696567368171269,-0.931090037995467,-135.6569999999997,40.0,1677.89,1674.13,-0.31433812733420163,-0.6276987384933319,-0.9400680606117318,-1.5618670627084885,-2.4362508302497643,1.0601733180237716e-05,-0.9994692179110294,-1.262913699232874,-1.4800604928144354,0.2609197854995706,60.0,3.45062017440796,3.46150135993958,0,0,0
AUS,2010,1144600.125,1654.81,3.4289608001709,6.912123493483557,9.153956794740093,10.805850245246607,18.51246475497692,41.72683906836221,4.815230056142772,1.1267681608813103,1.5757684230120994,1.6904417142600419,-3845265.90625,40.0,1070599.0,1048610.75,-1.0523735208471718,-1.375537132946747,-1.1540322436131123,-1.837714068774876,-4.813920046016684,-0.7257728497662264,-1.1244971808567554,-1.7408147012413702,-1.7275593532827271,-169.19900000000007,40.0,1672.41,1677.89,-0.31434509313340575,-0.6276951139884801,-0.9400706914426293,-1.5618709488334215,-3.099349802821172,-6.965799204117218e-06,-0.9994785647455832,-1.2629185102692326,-1.4800624210331104,0.23227686882019105,50.0,3.43977355957031,3.45062017440796,0,0,0
AUS,2011,1197386.625,1660.5,3.44216704368591,4.6117852730446,11.842681059855288,14.187902899145378,19.697381865429154,42.947428269560504,-2.3003382204389577,0.9398499333116346,1.412800638254153,1.7303006805926926,-4005195.409375,40.0,1144600.125,1070599.0,0.3438461213069788,-0.7121459450732837,-1.0364207427185357,-0.9750424903837485,-3.2365212932099485,1.3962196421541506,-0.23084961954805636,-0.7591214798220313,-1.2860267636848344,-154.39199999999983,40.0,1654.81,1672.41,0.3851383636217509,0.06958260694052143,-0.24497424505727228,-0.8711395775347963,-2.4194048213585284,0.6994834567551567,0.7390214544722655,-0.19974219837754265,-0.9165274090919558,0.2218144655227623,50.0,3.4289608001709,3.43977355957031,0,0,0
AUS,2012,1211778.375,1661.94,3.45542430877686,1.2019300783487452,5.869145785738938,13.18695188394534,17.30920713526769,40.30600001794671,-3.4098551946958544,0.7687186357739133,1.0530436437459136,1.5152330883771314,-4183802.29375,40.0,1197386.625,1144600.125,0.08672086720866723,0.4308651748539116,-0.6260426570039668,-0.7281393918035062,-2.1121451289904503,-0.25712525409831155,0.7576956461475046,-0.3799111897562034,-0.9977685145235146,-154.14800000000014,40.0,1660.5,1654.81,0.3851429905259218,0.7717646875589956,0.4549935899997193,-0.1755611375182653,-1.7346930957587325,4.626904170912383e-06,1.0006420458748548,1.1746818761867968,-0.3188304053949653,0.213917446136477,50.0,3.44216704368591,3.4289608001709,0,0,0
AUS,2013,1274768.25,1653.12,3.4687328338623,5.1981349312327785,6.462542956833173,11.37236683422518,21.5673451755096,40.79877377869548,3.9962048528840333,1.1369134873424982,1.2382748809192201,1.6441888756663028,-4262404.05,40.0,1211778.375,1197386.625,-0.5307050796057755,-0.4444444444444473,-0.10212652812106038,-1.476258872750913,-2.439715307531609,-0.6174259468144427,-1.1412537853711915,-0.9790430680041255,-1.428004752745726,-164.5060000000003,40.0,1661.94,1660.5,0.38514879494353504,0.7717751590562871,1.1598859248964644,0.5249102636295744,-1.04516307539394,5.8044176132199254e-06,1.0006425620822323,1.4137181310890883,0.44054437386050355,0.20578329563140452,50.0,3.45542430877686,3.44216704368591,0,0,0
AUS,2014,1282368.375,1655.97,3.48209238052368,0.5961966027942633,5.825322637895725,7.097269021190211,19.78045701518496,36.84313306099287,-4.601938328438515,0.6726383410097132,1.050539955739742,1.3898264511299778,-4408400.50625,40.0,1274768.25,1211778.375,0.17240127758422208,-0.35921874435900225,-0.27280939476060917,-0.983012538791328,-1.7892938901870603,0.7031063571899976,-0.23105805942681779,-0.3432292985389221,-0.9937477250275742,-162.15999999999985,40.0,1653.12,1661.94,0.3851419899209896,0.7717741545975265,1.1598895791825825,1.2302792675299434,-0.35080312183742857,-6.805022545464112e-06,1.0006371256467679,1.2673416752763826,1.2825544998536365,0.19812006950378303,50.0,3.4687328338623,3.45542430877686,0,0,1
AUS,2015,1258723.375,1649.81,3.49550342559814,-1.843853954991681,-1.2586503468375532,3.874058241054179,9.970578152785015,30.328842674163692,-2.4400505577859444,-1.0959919260045408,0.35897757505191463,0.9925821075980588,-4624773.18125,40.0,1282368.375,1274768.25,-0.3719874152309566,-0.20022744870304976,-0.7298699110677931,-0.30214949148240633,-2.1343109165435803,-0.5443886928151787,-1.0239405656681775,-1.2802190003486125,-1.3114156641716386,-165.72100000000023,40.0,1655.97,1653.12,0.38514328768162187,0.7717686261248469,1.159889878631648,1.9406061866884983,0.3484254735939274,1.29776063229059e-06,1.0006406140024853,1.267339129008065,1.7461024925776578,0.1906983613967843,50.0,3.48209238052368,3.4687328338623,1,0,0
AUS,2016,1335790.25,1643.82,3.50896620750427,6.122622057447691,4.16587589350057,4.78690930684853,11.558808333941428,33.532972816000076,7.966476012439372,1.1017131982665602,1.4123915118253618,1.402367076470155,-4689322.74375,40.0,1258723.375,1282368.375,-0.3630721113340285,-0.733708944002609,-0.5625725900116119,-1.0045167118337917,-1.9697647374541494,0.008915303896928073,-0.9953036023182245,-1.3464790662442758,-1.481977487997907,-154.62400000000002,40.0,1649.81,1655.97,0.3851457220021448,0.7717723725798598,1.1598867819742509,1.9406136590869982,1.0525686279208468,2.434320522937128e-06,1.0006411070338017,1.2673410650374652,1.7791055260142887,0.18445367813110147,50.0,3.49550342559814,3.48209238052368,0,1,0
AUS,2017,1349880.125,1641.6,3.52248072624207,1.0547969638197374,7.242000252835545,5.264614389761446,11.396617801501874,30.678489118446308,-5.067825093627953,0.7149373519721748,1.2374409136303686,1.2785261819679015,-4869507.584375,40.0,1335790.25,1258723.375,-0.13505128298718638,-0.4976330607767032,-0.8677693436475398,-1.2238708978663526,-1.9430988035576857,0.22802082834684212,-0.8186528215153926,-1.1953606124947584,-1.3534629713088822,-155.71299999999974,40.0,1643.82,1649.81,0.3851424590210595,0.7717715407277392,1.1598872546947137,1.9406131193464349,1.7616450193610245,-3.262981085327965e-06,1.0006386503782252,1.2673407074227996,1.6736198022842448,0.17802257537842303,50.0,3.50896620750427,3.49550342559814,0,0,0
AUS,2018,1402646.125,1633.87,3.53604745864868,3.9089396919596897,5.004968032967749,11.43402536717013,10.031460620391197,33.76232553404588,2.8541427281399523,1.1313955559574969,1.3480667761977037,1.4994577189618592,-5067974.140625,40.0,1349880.125,1335790.25,-0.47088206627680096,-0.6052974169921344,-0.9661718622144377,-1.1644647696476995,-2.623533127916622,-0.3358307832896146,-1.1283238852552295,-1.3312371504838127,-1.6994272679066502,-165.6980000000001,40.0,1641.6,1643.82,0.38514710117614204,0.7717729252135319,1.1598910976207133,1.9406113993341911,2.475708131376031,4.6421550825570534e-06,1.0006420592273815,1.2673425454247544,1.5649774813703086,0.17139680385589484,50.0,3.52248072624207,3.50896620750427,0,0,0
AUS,2019,1426764.875,1632.29,3.54966616630554,1.719517814944238,5.695672421282594,6.810547164871128,11.260142000928553,33.26790656445597,-2.1894218770154517,0.856212650788581,1.1017556147567777,1.5235111332718876,-5314533.165625,30.0,1402646.125,1349880.125,-0.09670292006095371,-0.5671296296296258,-0.7014149967758065,-1.429977596212495,-2.3989332759311477,0.37417914621584725,-0.7286145886071521,-1.1023881604162855,-1.5724827505190269,-165.0300000000002,40.0,1633.87,1641.6,0.38513927813810245,0.771769732079508,1.1598846040246746,1.9406086455322047,3.1947628188920163,-7.823038039589392e-06,1.0006366831333244,1.2673376706920656,1.4939201171772514,0.16457147598266442,50.0,3.53604745864868,3.52248072624207,0,0,0
AUS,2020,1508889.875,1601.09,3.56333756446838,5.756029002325969,7.574522761398561,11.779545980055083,19.874620982549086,31.826813752968963,4.0365111873817305,1.1273111170796217,1.5064058013795891,1.8525697211004613,-5209454.725,30.0,1426764.875,1402646.125,-1.9114250531461985,-2.0062795693659874,-2.4677144249512617,-2.953067322903846,-3.2462941364869713,-1.8147221330852448,-1.1536456879053063,-1.7141973796354741,-2.341985705808715,-102.5300000000002,40.0,1632.29,1633.87,0.385146025635108,0.7717686523961209,1.159888198164749,1.9406114259101992,3.918877237989493,6.7474970055769745e-06,1.000642963270784,1.2673416568159834,1.4939213407731289,0.15754261016845428,50.0,3.54966616630554,3.53604745864868,0,0,0
AUS,2021,1616776.25,1597.75,3.5980269908905,7.150049635000699,13.31763756799802,15.26615453345368,21.03518872068426,35.02541420153244,1.3940206326747306,1.0420053091681865,1.4941276807722321,2.0031221983078327,-5566877.446875,30.0,1508889.875,1426764.875,-0.20860788587774293,-2.1160455556304303,-2.210702197849268,-2.8026182915404374,-3.7789822342667923,1.7028171672684556,-0.6627878964228205,-1.1591306274317477,-1.7940653250718441,-160.61799999999994,40.0,1601.09,1632.29,0.9735094078098028,1.3624048662382648,1.7527913006435192,2.538091794550912,4.5279600096831185,0.5883633821746947,1.110445424284643,1.5221040275692155,1.787427950348893,0.17202110290527095,50.0,3.56333756446838,3.54966616630554,0,0,0
