countrycode,year,rgdpe_pct_change_1yr,rgdpe_pct_change_2yr,rgdpe_pct_change_3yr,rgdpe_pct_change_5yr,rgdpe_pct_change_10yr,emp_pct_change_1yr,emp_pct_change_2yr,emp_pct_change_3yr,emp_pct_change_5yr,emp_pct_change_10yr,hc_pct_change_1yr,hc_pct_change_2yr,hc_pct_change_3yr,hc_pct_change_5yr,hc_pct_change_10yr,recession,recession_last_year,recession_next_year
NLD,1995,0.04375029491969151,0.08615765213771875,0.10498560108308563,0.16810388863255832,0.4048399708065551,0.022694036614006707,0.029964936252635965,0.03470284914395316,0.07023829189509367,0.20784587496915385,0.0046927311006801364,0.009407555724921801,0.014144474437347565,0.023685151391629855,0.0505525716099362,0,0,0
NLD,1996,0.04578099062248864,0.09153421738362977,0.13588302542478004,0.18085045841060166,0.4219102547562854,0.02124274770272594,0.044418868010880574,0.05184422153610502,0.07201680412352118,0.20454152269376524,0.004692713584174113,0.0094074663278374,0.014144416273640159,0.02368506911392898,0.05002775974026141,0,0,0
NLD,1997,0.0829436485299786,0.13252188154801336,0.18207004786874292,0.2514203720220787,0.531244644410759,0.030667839779188633,0.05256205666493163,0.07644893851739987,0.08908895893202384,0.21507565338653878,0.004692825839017534,0.009407561510754503,0.014144439767917794,0.023685100961408745,0.04950322197945223,0,0,0
NLD,1998,0.08365176603988123,0.17353379725118367,0.2272593370183138,0.3329971200599049,0.589531763085748,0.02380444473886989,0.055202315415342706,0.07761771197704315,0.10990845802114668,0.22153492402620723,0.004692757202598319,0.009407605333872526,0.01414446611539133,0.023685086693493007,0.048979000002812745,0,0,0
NLD,1999,0.06344127343334649,0.1524000140357462,0.24798427576586946,0.36221753975517434,0.6026138678842017,0.029296215289355665,0.053798040166139094,0.0861157496215772,0.13435978174855667,0.2238528450550752,0.004692816886328055,0.00940759633917021,0.014144570389371225,0.023685101286868404,0.04845495134501587,0,0,0
NLD,2000,0.06734750851501348,0.13506139365111558,0.23001128379372027,0.3930146934473513,0.6271858803381425,0.01858022027873707,0.04842076570150233,0.0733778398817273,0.1297967867244727,0.2091517832125651,0.0046927733531341165,0.009407612565497603,0.01414451740972189,0.02368514433804836,0.0479312819590576,0,0,0
NLD,2001,0.022759156923783497,0.09163943795351615,0.16089443402734993,0.3623488533718797,0.6087302680193416,0.020029935055505987,0.03898231593974333,0.06942056554934739,0.12845505692045678,0.209722783716894,0.004011186804044886,0.00872278374772728,0.013456535060922592,0.022990734165809545,0.047220340407435835,0,0,0
NLD,2002,0.015407827692328846,0.03851765378441674,0.10845923031565463,0.27738843257381274,0.5985499075082208,0.0071338450755566996,0.027306670584622328,0.046394254817900604,0.10268821496821112,0.20092556006634066,0.004011105537819359,0.008038381635466996,0.012768877291742475,0.02229659807417783,0.0465097962120693,0,0,1
NLD,2003,-0.042216242180130426,-0.027458875073130606,-0.005324658996087028,0.12901757879030007,0.504977181024477,-0.0055558457261714045,0.001538364806711101,0.021599113209387344,0.0710657245109616,0.1887849067312637,0.004011262271542249,0.008038457405672661,0.012081887963987903,0.0216031622505104,0.04579992171476044,1,0,0
NLD,2004,0.021208746359161257,-0.02190284939360443,-0.006832497030703211,0.0841808147351002,0.4768901220982087,-0.011256161674679799,-0.016749469903117875,-0.009735112950947644,0.028867705740032612,0.16710614613140162,0.004011203183297285,0.008038555442832163,0.012081904474904315,0.02091007606262707,0.0450904346189549,0,1,0
NLD,2005,0.01703963239272821,0.038609767993360355,-0.005236433502896487,0.033079525148790756,0.4390949580318779,0.006501555540052273,-0.004827788694923174,-0.010356811971906965,0.01666704855989143,0.14862716463161885,0.004011155438095937,0.008038448180855307,0.012081954776307136,0.020217455775168647,0.04438145347139999,0,0,0
NLD,2006,0.06002561916339477,0.0780880660408132,0.10095296238631168,0.07072203253075293,0.45869693329827954,0.02180529904634998,0.02844862294921957,0.016872238975201403,0.01843655944056244,0.149259885653374,0.004011192968499833,0.00803843792508463,0.0120818849161759,0.020217462039127332,0.043673010500185905,0,0,0
NLD,2007,0.07300920102706354,0.1374172426867326,0.15679841437926512,0.13146123293035572,0.4453154908509407,0.029392107054669214,0.05183830978494841,0.058676894975170146,0.04094461818565742,0.1478373629079086,0.0040111660267645455,0.008038448556226374,0.012081847460962525,0.02021752350446171,0.04296490357427363,0,0,0
